Дата,Регион,Население,Активных объявлений о продаже,"Активных объявлений, вторичка","Активных объявлений, новостройки","Средняя стоимость м², вторичка","Средняя стоимость м², новостройки","Средний срок экспозиции, вторичка"
2020-05-01,Челябинская Область,2760591,38273.0,25181.0,5433.0,35522.13277717137,79950.0,40.72732505710751
2020-05-01,Ханты-Мансийский Автономный округ - Югра,1226530,35134.0,27415.0,1471.0,74494.94949494948,,39.77670544170525
2020-05-01,Республика Саха (Якутия),479515,35126.0,25614.0,300.0,84162.80864197531,,22.429642954950143
2020-05-01,Ставропольский Край,1474670,33307.0,24885.0,1412.0,48765.243902439026,50865.05579835149,56.90520851074854
2020-05-01,Саратовская Область,1685167,31783.0,24139.0,800.0,39338.23529411765,49060.90208463762,27.923859225543477
2020-05-01,Самарская Область,2458198,30019.0,18267.0,5079.0,42857.142857142855,56823.24063669414,33.109353534747946
2020-05-01,Белгородская Область,848192,29915.0,19217.0,783.0,55128.205128205125,72872.43058498524,17.27320914779211
2020-05-01,Воронежская Область,1306353,29070.0,16532.0,6370.0,52262.090483619344,64000.0,46.30228404700617
2020-05-01,Пермский Край,1876611,27267.0,14643.0,6494.0,45454.545454545456,78798.79916397795,43.85794081417338
2020-05-01,Кемеровская Область,2164441,27092.0,20147.0,1198.0,47058.82352941176,61674.33481114147,49.07471320309709
2020-05-01,Калининградская Область,718159,25840.0,16795.0,1643.0,69275.36231884058,86000.0,55.29776453618129
2020-05-01,Волгоградская Область,1822181,25777.0,17017.0,2273.0,47255.369928400956,54874.396785355726,79.27054623456623
2020-05-01,Нижегородская Область,2343559,25749.0,15574.0,2259.0,56739.5029991431,78156.22956652674,43.91392770830289
2020-05-01,Владимирская Область,1055911,23806.0,11515.0,4117.0,41161.157024793385,50000.0,78.31962338652895
2020-05-01,Иркутская Область,1711569,22959.0,15199.0,1397.0,47808.764940239045,96855.26155717761,43.86721820853961
2020-05-01,Томская Область,725813,22227.0,19253.0,87.0,60000.0,,81.29082014449327
2020-05-01,Вологодская Область,789167,20104.0,12009.0,2892.0,44098.360655737706,43100.0,56.17521200802191
2020-05-01,Ярославская Область,992700,18402.0,10429.0,2335.0,47029.41176470588,58743.58974358974,71.35137659633303
2020-05-01,Омская Область,1254738,17649.0,12637.0,198.0,45000.0,,45.07659616063855
2020-05-01,Рязанская Область,721074,17421.0,7607.0,7241.0,42320.51282051282,58770.00712513067,85.51806520937328
2020-05-01,Кировская Область,803988,16004.0,10179.0,3142.0,40923.295454545456,56560.76939665501,73.50608446559491
2020-05-01,Удмуртская Республика,984363,15016.0,6361.0,4843.0,47856.85884691849,66727.90087463557,56.494170437778294
2020-05-01,Чувашская Республика,732878,14389.0,10297.0,2572.0,46778.79280346464,44750.0,54.06874459017198
2020-05-01,Тверская Область,891955,13063.0,6803.0,2252.0,52195.22326064382,52052.217045857506,26.061969364711935
2020-05-01,Республика Коми,587250,12033.0,9212.0,929.0,49217.00223713647,,68.56847362158224
2020-05-01,Оренбургская Область,1226234,11992.0,7515.0,2367.0,37297.3014554294,36908.333333333336,49.08537710369898
2020-05-01,Костромская Область,424700,11258.0,7330.0,249.0,49134.61538461539,62195.12195121951,38.250034826652985
2020-05-01,Пензенская Область,823321,11124.0,6948.0,2271.0,47672.611883138205,67375.0,23.271494585546733
2020-05-01,Хабаровский Край,966748,10754.0,8443.0,300.0,51757.57575757576,80000.0,55.629962704517354
2020-05-01,Алтайский Край,1263417,10549.0,5157.0,3017.0,43530.666666666664,61142.857142857145,31.07687661549708
2020-05-01,Архангельская Область,801550,9830.0,5876.0,1930.0,49827.423676115504,88000.0,54.07325573095311
2020-05-01,Тульская Область,1108472,9818.0,5703.0,1006.0,59405.94059405941,72240.70430191024,18.94839590079365
2020-05-01,Брянская Область,728429,8635.0,4370.0,2435.0,41005.67754863488,,71.8454642939815
2020-05-01,Курганская Область,504832,8611.0,5182.0,219.0,37666.40656404436,,24.330623191559837
2020-05-01,Ульяновская Область,795029,8308.0,5219.0,1672.0,39762.250693435475,60411.76470588235,82.16507536974116
2020-05-01,Приморский Край,1316921,8116.0,4060.0,2630.0,90869.04761904762,130000.0,37.23313753775535
2020-05-01,Ивановская Область,807481,7881.0,5137.0,333.0,37470.725995316156,,66.42241854439288
2020-05-01,Республика Бурятия,514679,7058.0,4347.0,319.0,54140.66631411952,,22.45471481060606
2020-05-01,Смоленская Область,661285,7046.0,3720.0,2263.0,43000.0,41571.42857142857,24.398432978395064
2020-05-01,Липецкая Область,746476,6894.0,3360.0,2033.0,46000.0,57669.230769230766,36.95402690375579
2020-05-01,Астраханская Область,637803,5768.0,2982.0,1465.0,38356.16438356164,75276.6829476045,74.0873859831412
2020-05-01,Орловская Область,436548,5703.0,4017.0,201.0,44285.71428571428,,36.665081620370366
2020-05-01,Республика Марий Эл,337566,5432.0,2721.0,2185.0,38876.8898488121,,10.278527330729167
2020-05-01,Курская Область,639228,5353.0,3924.0,554.0,50000.0,73000.0,31.94426709160053
2020-05-01,Республика Карелия,461463,5241.0,2643.0,1268.0,54310.042134831456,75948.7587686586,84.47441964460785
2020-05-01,Новгородская Область,392919,5130.0,3030.0,354.0,43505.39811066127,,98.73319777160492
2020-05-01,Амурская Область,469391,4972.0,3802.0,256.0,85450.34642032333,68750.0,60.47877715092812
2020-05-01,Забайкальский Край,502630,4777.0,3885.0,9.0,56264.423520723714,,33.76916775453377
2020-05-01,Республика Адыгея,156744,4566.0,2772.0,515.0,45776.90487147459,,15.03878489583333
2020-05-01,Псковская Область,417337,3895.0,1580.0,1355.0,39401.42857142857,,66.21429261342593
2020-05-01,Сахалинская Область,356257,3691.0,2564.0,121.0,121096.83794466403,,17.137998080402777
2020-05-01,Ямало-Ненецкий Автономный округ,407821,3380.0,2881.0,45.0,50000.0,,68.54432662819583
2020-05-01,Республика Хакасия,316440,3369.0,2406.0,464.0,48536.209553158704,66864.99096631493,28.85317014997768
2020-05-01,Республика Мордовия,423162,3310.0,2600.0,400.0,42974.77902679396,48927.511722178926,72.496040375
2020-05-01,Тамбовская Область,557380,3194.0,2273.0,182.0,42957.74647887324,,31.10244026234568
2020-05-01,Республика Крым,959916,2326.0,1253.0,,102604.16666666666,,
2020-05-01,Мурманская Область,664906,2192.0,1958.0,,46515.15151515152,,59.517358991402126
2020-05-01,Республика Северная Осетия - Алания,437686,1424.0,1137.0,,50617.28395061728,,14.39438930169753
2020-05-01,Чеченская Республика,457184,1238.0,909.0,,46268.65671641791,,10.131789548611112
2020-05-01,Камчатский Край,241979,1216.0,865.0,,67489.74709501024,,73.73576747850528
2020-05-01,Севастополь,403482,1200.0,546.0,,113826.5306122449,,
2020-05-01,Республика Дагестан,1183905,858.0,679.0,,53333.333333333336,,49.47452311921296
2020-05-01,Еврейская Автономная область,84798,771.0,508.0,,40000.0,,11.641251944444445
2020-05-01,Республика Калмыкия,127616,729.0,544.0,,36318.18181818182,,82.67289395576132
2020-05-01,Республика Алтай,62861,703.0,321.0,31.0,55555.555555555555,45000.0,184.48799458912038
2020-05-01,Республика Тыва,148358,553.0,461.0,,80096.07843137256,,14.275957916666664
2020-05-01,Магаданская Область,101790,448.0,398.0,,58733.13343328336,,107.6215044367284
2020-05-01,Кабардино-Балкарская Республика,453139,300.0,247.0,,44381.31313131313,,22.184001939814813
2020-05-01,Карачаево-Черкесская Республика,184986,214.0,154.0,,45774.64788732395,,9.084016024305555
2020-05-01,Чукотский Автономный округ,22718,32.0,32.0,,32000.0,,42.711324045138895
2020-05-01,Республика Ингушетия,158019,6.0,3.0,,,,
2020-05-01,Ненецкий Автономный округ,21296,,,,78029.41975052307,,
2020-06-01,Краснодарский Край,2617631,312235.0,214260.0,18136.0,81909.33647330623,82133.33333333333,18.736612948165902
2020-06-01,Московская Область,4689685,129150.0,54282.0,22449.0,97619.04761904762,142996.7213114754,51.859613190327785
2020-06-01,Тюменская Область,813174,112945.0,75349.0,9991.0,70428.57142857143,77588.32691204197,64.59808868503895
2020-06-01,Ростовская Область,2826435,105214.0,59148.0,12873.0,55666.99604743083,59166.666666666664,38.92678794423453
2020-06-01,Москва,11764783,96069.0,48898.0,32989.0,237929.98142754455,245000.0,59.99924627589052
2020-06-01,Санкт-Петербург,5418837,73753.0,37589.0,29406.0,134453.85998085767,189861.90476190476,57.32227058803275
2020-06-01,Свердловская Область,3507094,55891.0,33371.0,8021.0,61583.57771260997,88384.2189780642,54.548934054888946
2020-06-01,Республика Татарстан,2763196,51142.0,30531.0,7210.0,67285.33094812164,92541.01320087456,44.55479362217092
2020-06-01,Новосибирская Область,1912388,48377.0,26700.0,8617.0,69365.07936507936,79020.34370900404,37.42880307712104
2020-06-01,Ленинградская Область,974279,44277.0,12410.0,9389.0,82388.04071246818,114143.36019084475,67.3659410875743
2020-06-01,Калужская Область,709882,43073.0,33240.0,1801.0,58673.78843147472,71788.52585701642,47.30410728215195
2020-06-01,Красноярский Край,1947329,42485.0,29734.0,7371.0,56923.07692307692,69216.65829081595,33.28887715140806
2020-06-01,Республика Башкортостан,2419424,41814.0,24081.0,7882.0,49568.16320452684,63300.0,51.76019020612654
2020-06-01,Челябинская Область,2760591,38517.0,26343.0,4425.0,38000.0,73645.55291666667,45.177465934001894
2020-06-01,Ханты-Мансийский Автономный округ - Югра,1226530,35182.0,27758.0,1395.0,75000.0,97289.52104858476,29.3204442173556
2020-06-01,Ставропольский Край,1474670,35158.0,25966.0,1725.0,48049.760973489785,40438.532892051364,27.83184556904554
2020-06-01,Саратовская Область,1685167,34913.0,26249.0,1322.0,41474.654377880186,43461.29837702872,18.37835788597755
2020-06-01,Белгородская Область,848192,32947.0,21457.0,819.0,56716.41791044776,70779.68569807791,41.64095219234557
2020-06-01,Самарская Область,2458198,30072.0,18271.0,4724.0,47088.73379860418,86800.0,29.33699479384754
2020-06-01,Республика Саха (Якутия),479515,29794.0,21501.0,63.0,88907.96031136607,,26.377185776824625
2020-06-01,Кемеровская Область,2164441,27048.0,19996.0,1219.0,46750.0,54000.0,53.536338113909494
2020-06-01,Калининградская Область,718159,26311.0,16561.0,1863.0,73895.20202020202,85000.0,44.393959519161946
2020-06-01,Воронежская Область,1306353,26279.0,15346.0,4811.0,52000.0,62326.086956521736,52.817730897148884
2020-06-01,Нижегородская Область,2343559,26045.0,15815.0,2171.0,60457.51633986928,77333.32953769073,57.42557381649236
2020-06-01,Пермский Край,1876611,25948.0,14238.0,5492.0,48273.15116026892,68515.58170289344,33.099774631206444
2020-06-01,Томская Область,725813,25080.0,21695.0,87.0,60000.0,,58.56787036503761
2020-06-01,Волгоградская Область,1822181,24914.0,16775.0,1781.0,47321.42857142857,51350.42290050529,53.26241348676946
2020-06-01,Владимирская Область,1055911,23121.0,10849.0,4145.0,37000.0,51233.60900475805,78.00380999112723
2020-06-01,Иркутская Область,1711569,22969.0,15118.0,1509.0,52222.22222222222,98500.0,42.480698218776055
2020-06-01,Вологодская Область,789167,19539.0,11811.0,2750.0,38932.6334208224,45730.826878893095,31.981142642976163
2020-06-01,Ярославская Область,992700,18091.0,10560.0,2164.0,50000.0,60100.0,55.168911628380705
2020-06-01,Рязанская Область,721074,18019.0,8364.0,7047.0,43516.0,59220.00058871436,100.75708692647468
2020-06-01,Омская Область,1254738,17186.0,12193.0,190.0,45774.64788732395,,54.317836412066725
2020-06-01,Чувашская Республика,732878,15502.0,10921.0,3100.0,45302.01342281879,59000.0,61.66786830555589
2020-06-01,Кировская Область,803988,14942.0,10716.0,1956.0,42086.956521739135,66240.73731925305,54.149560549965464
2020-06-01,Удмуртская Республика,984363,14093.0,6468.0,3967.0,47373.73737373737,60233.42398694588,49.247151389408
2020-06-01,Республика Коми,587250,13030.0,9784.0,947.0,50375.93984962406,67384.30170183603,54.168101572815196
2020-06-01,Оренбургская Область,1226234,12857.0,8221.0,2427.0,40862.70871985158,51717.04387990762,36.38950257973251
2020-06-01,Тверская Область,891955,11875.0,6559.0,1436.0,52716.699750598054,51000.0,33.09816911934979
2020-06-01,Пензенская Область,823321,11653.0,6978.0,2555.0,49632.35294117647,74333.33333333333,49.38023678157294
2020-06-01,Костромская Область,424700,11634.0,7378.0,352.0,50000.0,64213.662530125686,71.26080507205295
2020-06-01,Алтайский Край,1263417,11344.0,5599.0,3308.0,47096.77419354839,60570.65455212922,36.21685462782113
2020-06-01,Хабаровский Край,966748,11185.0,8733.0,327.0,59392.26519337016,,45.707114859751286
2020-06-01,Брянская Область,728429,9933.0,4502.0,3545.0,45499.5499549955,,61.36595852453704
2020-06-01,Архангельская Область,801550,9835.0,5932.0,1876.0,48672.566371681416,70136.51389265664,43.854354011380416
2020-06-01,Тульская Область,1108472,9455.0,5610.0,914.0,56790.6515452054,92287.41001977587,45.55271806115151
2020-06-01,Курганская Область,504832,8860.0,5362.0,158.0,36111.11111111111,,19.696712956748268
2020-06-01,Ульяновская Область,795029,8455.0,5218.0,1741.0,41095.890410958906,54727.02702702703,54.82689622515159
2020-06-01,Приморский Край,1316921,7878.0,4164.0,2201.0,97972.97297297297,111800.0,27.136972801520066
2020-06-01,Липецкая Область,746476,7273.0,3605.0,2084.0,46647.6261822268,59750.0,26.889047002018035
2020-06-01,Республика Бурятия,514679,7266.0,4461.0,310.0,57333.333333333336,,57.039958780340385
2020-06-01,Смоленская Область,661285,7165.0,3835.0,2209.0,41666.666666666664,45236.36511466757,54.426744820011145
2020-06-01,Ивановская Область,807481,7090.0,4391.0,406.0,38076.15230460922,45628.040195449175,52.57445415092594
2020-06-01,Астраханская Область,637803,5916.0,3228.0,1326.0,40000.0,70762.13439563896,50.12087496187364
2020-06-01,Амурская Область,469391,5414.0,4192.0,246.0,87604.29082240762,,71.61381627763608
2020-06-01,Новгородская Область,392919,5392.0,3179.0,348.0,41543.02670623145,,66.04489164866256
2020-06-01,Орловская Область,436548,5355.0,3748.0,190.0,45000.0,,46.08858615106398
2020-06-01,Республика Марий Эл,337566,5263.0,3071.0,1604.0,36996.25057393171,48000.0,29.426271643105157
2020-06-01,Забайкальский Край,502630,5223.0,4274.0,9.0,61333.333333333336,,36.404243045696
2020-06-01,Республика Карелия,461463,5164.0,2558.0,1251.0,51793.13415116739,,49.5269581541129
2020-06-01,Республика Адыгея,156744,4869.0,3048.0,484.0,44742.729306487694,,15.05829758101852
2020-06-01,Кабардино-Балкарская Республика,453139,4628.0,1809.0,,45454.545454545456,,14.722812011959874
2020-06-01,Курская Область,639228,4620.0,3231.0,508.0,51889.12429378531,82333.33333333333,40.403629195387516
2020-06-01,Псковская Область,417337,4058.0,1680.0,1342.0,39890.557939914164,42333.333333333336,51.1714901038912
2020-06-01,Республика Мордовия,423162,3797.0,3124.0,336.0,47368.42105263158,,65.31951369138292
2020-06-01,Сахалинская Область,356257,3727.0,2592.0,153.0,126967.72302545469,,17.437633154834103
2020-06-01,Тамбовская Область,557380,3474.0,2413.0,206.0,46093.75,81000.0,49.28676491266834
2020-06-01,Ямало-Ненецкий Автономный округ,407821,3298.0,2793.0,45.0,63636.36363636363,,66.990613707211
2020-06-01,Республика Хакасия,316440,3193.0,2354.0,391.0,54037.03703703704,,30.025938813425924
2020-06-01,Республика Крым,959916,2487.0,1402.0,,103388.35872737365,,10.512667523148147
2020-06-01,Мурманская Область,664906,2176.0,1933.0,,51324.503311258275,,45.167559420010285
2020-06-01,Республика Северная Осетия - Алания,437686,1537.0,1291.0,,43024.376417233565,,14.218236377314811
2020-06-01,Чеченская Республика,457184,1417.0,1022.0,,46666.666666666664,,17.995060775462964
2020-06-01,Севастополь,403482,1353.0,596.0,,105950.55282555282,,
2020-06-01,Камчатский Край,241979,1107.0,826.0,,67095.39121114684,,17.71749840966711
2020-06-01,Республика Дагестан,1183905,1104.0,874.0,,48000.0,,32.77675108410494
2020-06-01,Еврейская Автономная область,84798,950.0,582.0,,42203.38983050847,,17.32952867063492
2020-06-01,Республика Калмыкия,127616,814.0,601.0,,39343.58566711508,,71.44382395190331
2020-06-01,Республика Алтай,62861,727.0,315.0,31.0,54250.23731512386,,10.432081601080247
2020-06-01,Республика Тыва,148358,503.0,422.0,,82113.34120425029,,36.46543851851852
2020-06-01,Магаданская Область,101790,485.0,428.0,,52873.5632183908,,109.1574038888889
2020-06-01,Карачаево-Черкесская Республика,184986,212.0,154.0,,48227.41596638656,,54.25015031828704
2020-06-01,Чукотский Автономный округ,22718,33.0,32.0,,100580.27079303675,,38.53294645833333
2020-06-01,Республика Ингушетия,158019,15.0,9.0,,35042.73504273505,,21.111258171296296
2020-06-01,Ненецкий Автономный округ,21296,,,,63359.90621336459,,14.137658472222222
2020-07-01,Краснодарский Край,2617631,134570.0,81626.0,18944.0,80277.77777777778,82131.07496817813,40.369515913926975
2020-07-01,Московская Область,4689685,131013.0,55175.0,22219.0,100282.11157497123,144682.688172043,57.77729918095037
2020-07-01,Тюменская Область,813174,108059.0,72006.0,8836.0,71201.2987012987,81578.67752665462,61.32639230949006
2020-07-01,Москва,11764783,97212.0,52323.0,32473.0,221666.66666666666,243688.99297423888,56.06406050686864
2020-07-01,Ростовская Область,2826435,74350.0,37946.0,12207.0,56103.28638497653,70445.66086124015,44.0025549373559
2020-07-01,Санкт-Петербург,5418837,71932.0,40049.0,25499.0,134213.10629514963,161500.0,57.329559363687345
2020-07-01,Свердловская Область,3507094,52278.0,30751.0,6898.0,63777.76666666667,97412.02936910384,63.04123969951065
2020-07-01,Новосибирская Область,1912388,51243.0,29489.0,7545.0,70796.46017699115,89533.53237151215,51.6642367961369
2020-07-01,Республика Татарстан,2763196,51174.0,30876.0,6610.0,67485.52123552124,115546.73320330553,38.898171192175035
2020-07-01,Республика Башкортостан,2419424,42828.0,24517.0,7944.0,48425.22687409441,77904.39732825928,44.14512041847804
2020-07-01,Ленинградская Область,974279,42737.0,12890.0,8095.0,79545.45454545454,112752.63157894736,50.15261935017629
2020-07-01,Красноярский Край,1947329,42283.0,29875.0,7047.0,56250.0,84874.88259681962,54.91949618225055
2020-07-01,Челябинская Область,2760591,38987.0,26560.0,4190.0,37591.662681332695,70839.50617283951,49.83619873983211
2020-07-01,Калужская Область,709882,37239.0,27254.0,1595.0,58041.60384470411,77700.0,82.657449580305
2020-07-01,Ставропольский Край,1474670,36011.0,26604.0,1640.0,50000.0,41930.02273570899,29.620586404841433
2020-07-01,Саратовская Область,1685167,34992.0,26543.0,1225.0,41907.48440748441,76750.0,27.420653911728653
2020-07-01,Ханты-Мансийский Автономный округ - Югра,1226530,33223.0,25939.0,1337.0,76252.1851485901,105949.51528709917,54.03977233932963
2020-07-01,Белгородская Область,848192,30523.0,18883.0,703.0,54687.5,,26.436320287302426
2020-07-01,Самарская Область,2458198,29222.0,18067.0,4290.0,45000.0,52615.38019951897,56.24380450894988
2020-07-01,Воронежская Область,1306353,28592.0,17315.0,4703.0,51923.07692307692,56000.0,50.767660675130706
2020-07-01,Томская Область,725813,26819.0,23031.0,293.0,64000.0,89672.44375417761,54.61296412549095
2020-07-01,Калининградская Область,718159,26189.0,16094.0,2014.0,65882.35294117648,90937.5,41.158227582105575
2020-07-01,Пермский Край,1876611,25867.0,14060.0,5606.0,48900.966183574885,73660.37735849057,41.129587038131895
2020-07-01,Волгоградская Область,1822181,25285.0,16953.0,1806.0,51115.744420081006,52355.058767355375,34.173460875168836
2020-07-01,Нижегородская Область,2343559,25208.0,15516.0,1677.0,59090.90909090909,86759.39923155328,59.04335435697799
2020-07-01,Кемеровская Область,2164441,24822.0,17714.0,1126.0,48866.60079051384,,58.89173360582285
2020-07-01,Владимирская Область,1055911,22936.0,10789.0,4010.0,36000.0,54750.0,88.83327181941634
2020-07-01,Иркутская Область,1711569,22577.0,14683.0,1478.0,53333.333333333336,97450.0,39.906125902304986
2020-07-01,Ярославская Область,992700,17385.0,9819.0,1810.0,47433.36373771157,56294.642857142855,49.53615264186805
2020-07-01,Омская Область,1254738,16628.0,11801.0,7.0,46827.550460393926,63993.98654421574,55.46472040362795
2020-07-01,Вологодская Область,789167,16251.0,10427.0,2631.0,45282.193958664546,49022.72727272727,45.92084550226849
2020-07-01,Рязанская Область,721074,14573.0,4928.0,7095.0,45847.17607973422,61959.71820809248,73.95699317661786
2020-07-01,Чувашская Республика,732878,14561.0,10667.0,2364.0,44000.0,55651.25928785101,72.8063532297231
2020-07-01,Удмуртская Республика,984363,14380.0,6744.0,4033.0,48667.50451147203,56575.34246575343,60.273889183951
2020-07-01,Кировская Область,803988,14110.0,10412.0,1750.0,41666.666666666664,82603.96288515406,47.67306053027813
2020-07-01,Республика Коми,587250,12998.0,9772.0,810.0,50485.436893203885,72685.579554227,76.77304448261097
2020-07-01,Пензенская Область,823321,12270.0,7448.0,2781.0,50000.0,64115.38461538462,48.03613720105054
2020-07-01,Оренбургская Область,1226234,12084.0,8186.0,1534.0,40396.56376893857,44564.75650713686,44.240614681393694
2020-07-01,Костромская Область,424700,11648.0,7441.0,330.0,50000.0,,30.35162263480173
2020-07-01,Тверская Область,891955,11294.0,6065.0,1305.0,50745.511698749106,54859.2986215565,34.81405061378166
2020-07-01,Республика Саха (Якутия),479515,11290.0,9003.0,182.0,85037.31343283583,103769.84126984127,27.69349343443102
2020-07-01,Хабаровский Край,966748,11107.0,8273.0,694.0,57227.26633664099,100028.57142857143,43.681593081314574
2020-07-01,Алтайский Край,1263417,11093.0,5850.0,2547.0,47337.27810650888,58325.0,39.12381030364965
2020-07-01,Архангельская Область,801550,9868.0,5988.0,1839.0,47500.0,93608.98454746137,76.93754553238401
2020-07-01,Брянская Область,728429,9738.0,4414.0,3382.0,39244.186046511626,48846.2891863879,34.91863695238095
2020-07-01,Тульская Область,1108472,9503.0,5674.0,855.0,59130.434782608696,67329.3126373989,34.63583707287934
2020-07-01,Курганская Область,504832,8849.0,5261.0,157.0,37127.154220061864,,68.85991542887243
2020-07-01,Ульяновская Область,795029,8459.0,5383.0,1483.0,41294.37574790587,41606.95815702868,63.13583501002664
2020-07-01,Приморский Край,1316921,7998.0,4281.0,2232.0,99163.17991631798,117033.36679090862,23.760425887748063
2020-07-01,Республика Бурятия,514679,7520.0,4437.0,282.0,63274.33628318584,,62.33285879243827
2020-07-01,Смоленская Область,661285,7316.0,4070.0,2065.0,40308.66928875778,45059.05823243858,47.05468378696001
2020-07-01,Липецкая Область,746476,7196.0,3551.0,1976.0,46590.90909090909,60000.0,47.07759621524921
2020-07-01,Ивановская Область,807481,6912.0,4329.0,380.0,40172.166427546625,,33.768989455162036
2020-07-01,Забайкальский Край,502630,6774.0,5699.0,70.0,58767.310483991125,,37.28678533713432
2020-07-01,Астраханская Область,637803,6424.0,3709.0,1271.0,41920.122887864825,73378.93382406753,126.80013515314212
2020-07-01,Новгородская Область,392919,6130.0,3267.0,361.0,42316.2583518931,44937.93243793244,73.21617720871913
2020-07-01,Амурская Область,469391,5490.0,4277.0,230.0,89392.13349225269,,45.07735677564717
2020-07-01,Орловская Область,436548,5198.0,3591.0,219.0,44998.98969488786,54713.63635102304,29.931101845756846
2020-07-01,Республика Карелия,461463,5009.0,2678.0,943.0,54242.42424242424,79657.52735256837,39.05949628859683
2020-07-01,Республика Марий Эл,337566,4876.0,3015.0,1296.0,38578.59531772575,,49.79822172387567
2020-07-01,Курская Область,639228,4531.0,3177.0,438.0,53640.86308530753,,36.678728159793366
2020-07-01,Республика Адыгея,156744,4457.0,2885.0,460.0,46969.69696969697,,12.137381032986113
2020-07-01,Псковская Область,417337,4341.0,2044.0,1251.0,43000.0,45933.80485947023,58.629966541066594
2020-07-01,Сахалинская Область,356257,3645.0,2541.0,152.0,132574.214982317,,43.453224054307
2020-07-01,Республика Мордовия,423162,3437.0,2896.0,235.0,45081.96721311475,53745.108855545746,50.817006400873645
2020-07-01,Тамбовская Область,557380,3284.0,2295.0,184.0,47500.0,70000.0,87.61327438329556
2020-07-01,Республика Хакасия,316440,3185.0,2382.0,316.0,50000.0,,49.92510887836701
2020-07-01,Ямало-Ненецкий Автономный округ,407821,2853.0,2395.0,45.0,53588.175456227866,,53.6393928835979
2020-07-01,Республика Крым,959916,2584.0,1479.0,,84285.71428571429,,39.35324283275464
2020-07-01,Мурманская Область,664906,2148.0,1918.0,,53076.3528539659,,81.23548622079475
2020-07-01,Севастополь,403482,1773.0,797.0,,103394.15455746367,,7.7708329861111105
2020-07-01,Республика Северная Осетия - Алания,437686,1585.0,1323.0,,44747.08171206226,,36.39805894444445
2020-07-01,Чеченская Республика,457184,1477.0,1049.0,,46889.507892293404,,4.377528070987655
2020-07-01,Республика Дагестан,1183905,1425.0,1148.0,,50827.859879584015,,37.73814772685186
2020-07-01,Камчатский Край,241979,1199.0,818.0,,68712.48719074806,,38.95097549768519
2020-07-01,Еврейская Автономная область,84798,1047.0,593.0,,38144.618274091394,,71.40705352983652
2020-07-01,Республика Калмыкия,127616,906.0,662.0,,36666.666666666664,,17.15938559448857
2020-07-01,Республика Алтай,62861,684.0,257.0,31.0,59129.21348314607,,54.32078663194444
2020-07-01,Республика Тыва,148358,667.0,568.0,,77090.09984361843,,58.57643349785012
2020-07-01,Кабардино-Балкарская Республика,453139,465.0,358.0,,46201.92307692308,,114.71795390817901
2020-07-01,Магаданская Область,101790,465.0,404.0,,49248.713900066214,,37.11226833994709
2020-07-01,Карачаево-Черкесская Республика,184986,304.0,230.0,,49905.83804143126,,34.66429605613426
2020-07-01,Ненецкий Автономный округ,21296,54.0,49.0,,61797.752808988764,,206.92976081018517
2020-07-01,Чукотский Автономный округ,22718,35.0,33.0,,107238.60589812332,,131.0332932175926
2020-07-01,Республика Ингушетия,158019,16.0,8.0,,40485.239852398525,,
2020-08-01,Краснодарский Край,2617631,125560.0,75404.0,17480.0,92959.61974533403,80300.0,31.576025306357103
2020-08-01,Московская Область,4689685,123811.0,51677.0,19411.0,93968.50213544845,144919.1782881692,55.42570100803835
2020-08-01,Тюменская Область,813174,102072.0,67505.0,7201.0,71794.8717948718,84699.83409267986,70.15654455303101
2020-08-01,Москва,11764783,97285.0,56506.0,29108.0,248801.98100851342,263767.5496394168,58.074409860143255
2020-08-01,Санкт-Петербург,5418837,65929.0,38020.0,21572.0,135200.0,168655.40061507229,60.425501874010266
2020-08-01,Ростовская Область,2826435,63044.0,31951.0,10805.0,56724.137931034486,60000.0,47.39612921830429
2020-08-01,Свердловская Область,3507094,52607.0,31065.0,6812.0,58823.529411764706,84713.77005347594,65.36143022538413
2020-08-01,Новосибирская Область,1912388,50351.0,28002.0,8289.0,71629.29108748332,94174.3499520849,33.557193134314566
2020-08-01,Республика Татарстан,2763196,48802.0,29778.0,5647.0,66298.34254143646,90747.22290093427,42.14117326050686
2020-08-01,Ленинградская Область,974279,42704.0,12429.0,8537.0,88302.75229357799,132770.03860602016,54.89343847280134
2020-08-01,Республика Башкортостан,2419424,41744.0,24700.0,6740.0,48814.504881450484,79585.31622875396,43.3482501425176
2020-08-01,Красноярский Край,1947329,40322.0,27997.0,6674.0,56250.0,83110.05999077065,41.59935452886319
2020-08-01,Ставропольский Край,1474670,36521.0,26556.0,2240.0,49694.644632206764,43389.291578483775,24.10891899705249
2020-08-01,Челябинская Область,2760591,35974.0,24362.0,3710.0,37247.706422018346,53745.85389989138,50.141981646491324
2020-08-01,Саратовская Область,1685167,34027.0,25221.0,1517.0,40689.74630021142,49025.46237772423,27.788724709185797
2020-08-01,Калужская Область,709882,33893.0,24557.0,1618.0,58064.51612903226,74329.1623931624,61.457547500267275
2020-08-01,Ханты-Мансийский Автономный округ - Югра,1226530,33143.0,25994.0,1309.0,76635.5140186916,91762.46666826152,38.436818375197525
2020-08-01,Белгородская Область,848192,29428.0,17752.0,541.0,57377.04918032787,76537.09171714712,35.436545669094805
2020-08-01,Самарская Область,2458198,28664.0,16898.0,4989.0,48048.04804804805,56633.48323401806,32.67143635907936
